10025684	0	102
10025684	103	350
10025684	351	576
10025684	577	800
10025684	801	951
10025684	952	1164
10025684	1165	1427
10025684	1428	1727
10027835	0	148
10027835	149	395
10027835	396	666
10027835	667	1232
10027835	1233	1342
10027835	1343	1648
10027835	1649	1881
10027835	1882	2018
10027842	0	173
10027842	174	559
10027842	560	721
10027842	722	971
10027842	972	1057
10027842	1058	1104
10027842	1105	1374
10027842	1375	1574
10027842	1575	1702
10027842	1703	1794
10027842	1795	1988
10027850	0	251
10027850	252	806
10027850	807	1063
10027850	1064	1253
10027850	1254	1392
10027850	1393	1828
10027850	1829	2007
10027850	2008	2173
10027850	2174	2357
10028924	0	79
10028924	80	209
10028924	210	332
10028924	333	444
10028924	445	614
10028924	615	727
10028924	728	854
10028924	855	1021
10028924	1022	1181
10028924	1182	1280
10028924	1281	1466
10028924	1467	1576
10028924	1577	1742
10028924	1743	1908
10028924	1909	2064
10037500	0	142
10037500	143	369
10037500	370	530
10037500	531	742
10037500	743	935
10037500	936	1144
10037500	1145	1359
10037500	1360	1478
10037500	1479	1785
10051426	0	126
10051426	127	371
10051426	372	638
10051426	639	758
10051426	759	953
10051426	954	1117
10051426	1118	1234
10051426	1235	1358
10051426	1359	1503
10052979	0	52
10052979	53	326
10052979	327	683
10052979	684	987
10064829	0	95
10064829	96	346
10064829	347	456
10064829	457	587
10064829	588	736
10064829	737	890
10064829	891	1008
10064829	1009	1142
10064829	1143	1285
10064829	1286	1369
10064829	1370	1442
10064829	1443	1554
10064829	1555	1714
10064829	1715	1834
10064829	1835	1975
10064829	1976	2234
10064829	2235	2482
10067800	0	143
10067800	144	161
10067800	162	351
10068594	0	111
10068594	112	358
10068594	359	582
10068594	583	926
10068594	927	1049
10068594	1050	1219
10069682	0	140
10069682	141	274
10069682	275	463
10069682	464	565
10069682	566	770
10069682	771	896
10069682	897	1041
10069682	1042	1134
10069682	1135	1279
10069682	1280	1361
10069682	1362	1519
10069682	1520	1639
10069682	1640	1753
10069682	1754	1945
10073743	0	133
10073743	134	223
10073743	224	393
10073743	394	591
10075051	0	155
10075051	156	408
10075381	0	115
10075381	116	268
10075381	269	470
10075381	471	824
10075381	825	1018
10075381	1019	1195
10075381	1196	1346
10075381	1347	1432
10075381	1433	1814
10082805	0	187
10082805	188	345
10082805	346	585
10082805	586	749
10082805	750	854
10082805	855	1086
10082805	1087	1307
10082805	1308	1445
10082805	1446	1704
10082805	1705	1846
10082805	1847	2009
10082805	2010	2271
10088139	0	98
10088139	99	126
10088139	127	246
10088139	247	385
10088139	386	492
10088139	493	649
10088139	650	769
10088139	770	875
10088139	876	1028
10088139	1029	1206
10091674	0	62
10091674	63	256
10091674	257	473
10091674	474	683
10101238	0	154
10101238	155	417
10101238	418	710
10101238	711	917
10101238	918	999
10101238	1000	1283
10101238	1284	1458
10101238	1459	1594
10101238	1595	1727
10101238	1728	1872
10101238	1873	2018
10101238	2019	2162
10101238	2163	2299
10102370	0	129
10102370	130	316
10102370	317	414
10102370	415	605
10102370	606	761
10102370	762	938
10102370	939	1122
10102370	1123	1326
10102370	1327	1395
10102370	1396	1549
10102370	1550	1731
10103097	0	92
10103097	93	205
10103097	206	325
10103097	326	424
10103097	425	561
10103097	562	654
10103097	655	755
10103097	756	823
10103097	824	977
10103097	978	1122
10103097	1123	1201
10103097	1202	1353
10103097	1354	1425
10188639	0	101
10188639	102	182
10188639	183	620
10188639	621	889
10188639	890	1169
10188639	1170	1446
10188639	1447	1614
10188639	1615	1744
10188639	1745	2011
10188968	0	145
10188968	146	444
10188968	445	659
10188968	660	922
10188968	923	972
10188968	973	1120
10188968	1121	1381
10188968	1382	1532
10188968	1533	1637
10188968	1638	1871
10199854	0	95
10199854	96	219
10199854	220	364
10199854	365	468
10199854	469	588
10199854	589	655
10199854	656	745
10199854	746	848
10199854	849	1106
10199854	1107	1247
10199939	0	84
10199939	85	236
10199939	237	414
10199939	415	534
10199939	535	831
10199939	832	997
10199939	998	1281
10199939	1282	1437
10199939	1438	1525
10199939	1526	1639
10199939	1640	1727
10199939	1728	2007
10199939	2008	2178
10199939	2179	2316
10208549	0	77
10208549	78	175
10208549	176	395
10208549	396	610
10208549	611	796
10208549	797	960
10210906	0	120
10210906	121	393
10210906	394	627
10210906	628	788
10210906	789	868
10210906	869	1055
10210906	1056	1219
10210906	1220	1295
10210906	1296	1669
10210906	1670	1801
10212017	0	124
10212017	125	260
10212017	261	355
10212017	356	646
10212017	647	711
10212017	712	796
10212017	797	882
10212017	883	934
10212017	935	1137
10214942	0	84
10214942	85	222
10214942	223	389
10214942	390	490
10214942	491	580
10214942	581	668
10215667	0	115
10215667	116	291
10215667	292	466
10215667	467	669
10215667	670	870
10215667	871	1004
10215667	1005	1186
10215667	1187	1424
10215667	1425	1505
10215667	1506	1681
10215667	1682	1824
10215901	0	139
10215901	140	244
10215901	245	354
10215901	355	480
10215901	481	594
10215901	595	651
10215901	652	791
10215901	792	1064
10215901	1065	1277
10215901	1278	1493
10215901	1494	1652
10220944	0	108
10220944	109	218
10220944	219	315
10220944	316	354
10220944	355	494
10220944	495	616
10220944	617	803
10220944	804	970
10220944	971	1060
10220944	1061	1156
10220944	1157	1278
10220944	1279	1314
10220944	1315	1441
10220944	1442	1562
10220944	1563	1565
10220944	1566	1616
10220944	1617	1619
10220944	1620	1632
10220944	1633	1762
10220944	1763	1950
10221756	0	156
10221756	157	470
10221756	471	598
10221756	599	736
10221756	737	868
10221756	869	1041
10221756	1042	1208
10221756	1209	1393
10222233	0	108
10222233	109	299
10222233	300	386
10222233	387	586
10222233	587	681
10222233	682	861
10222233	862	959
10224140	0	103
10224140	104	279
10224140	280	500
10224140	501	632
10224140	633	734
10224140	735	971
10224140	972	1039
10224140	1040	1198
10224140	1199	1484
10224140	1485	1592
10224140	1593	1748
10224140	1749	1899
10227113	0	120
10227113	121	255
10227113	256	477
10227113	478	546
10227113	547	714
10227113	715	927
10227113	928	1102
10227113	1103	1260
10227113	1261	1535
10227113	1536	1641
10227113	1642	1804
10227113	1805	1984
10227113	1985	2060
10229494	0	99
10229494	100	251
10229494	252	403
10229494	404	452
10229494	453	534
10229494	535	774
10229494	775	1391
10229494	1392	1536
10229494	1537	1639
10229494	1640	1914
10231134	0	71
10231134	72	151
10231134	152	297
10231134	298	508
10231134	509	766
10231134	767	927
10231134	928	1137
10231134	1138	1272
10328880	0	130
10328880	131	289
10328880	290	467
10328880	468	679
10328880	680	753
10328880	754	965
10328880	966	1088
10328880	1089	1418
10328995	0	139
10328995	140	482
10328995	483	652
10328995	653	711
10328995	712	894
10328995	895	1044
10328995	1045	1170
10328995	1171	1349
10328995	1350	1453
10328995	1454	1774
10331108	0	94
10331108	95	266
10358065	0	135
10358065	136	298
10358065	299	544
10358065	545	787
10358065	788	981
10358065	982	1222
10358065	1223	1376
10358065	1377	1687
10358065	1688	1789
10358065	1790	2065
10358065	2066	2189
10358065	2190	2301
10363282	0	130
10363282	131	360
10363282	361	534
10363282	535	657
10363282	658	804
10363282	805	905
10363282	906	973
10363282	974	1057
10363282	1058	1281
10363282	1282	1444
10365684	0	145
10365684	146	338
10365684	339	439
10365684	440	528
10365684	529	615
10365684	616	725
10365684	726	915
10365684	916	1055
10365684	1056	1186
10365684	1187	1289
10365684	1290	1466
10368402	0	79
10368402	80	338
10368402	339	415
10368402	416	596
10368402	597	730
10368402	731	916
10368402	917	1104
10368402	1105	1350
10372826	0	99
10372826	100	242
10372826	243	245
10372826	246	482
10372826	483	721
10372826	722	799
10372826	800	802
10372826	803	906
10372826	907	1044
10372826	1045	1187
10372826	1188	1314
10372826	1315	1401
10372826	1402	1476
10372826	1477	1479
10372826	1480	1604
10372826	1605	1784
